content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Makin parah aja ni apk,, bikin gak nyaman, mau kirim uang baik ke sesama akun dana maupun transfer ke rekening Bank, ngelag pula,, hadeeeh bisa di tinggalin pelanggan nih apk. Semakin banyak pengguna bukan semakin bagus dan di tingkatkan lagi malah makin menyebalkan,. Mau kirim uang ke sesama dana harus save kontak, padahal awal-awal gak menyebalkan seperti sekarang..",1,Negatif,makin parah aja ni apk bikin gak nyaman mau kirim uang baik ke sesama akun dana maupun transfer ke rekening bank ngelag pula hadeeeh bisa di tinggalin pelanggan nih apk semakin banyak pengguna bukan semakin bagus dan di tingkatkan lagi malah makin menyebalkan mau kirim uang ke sesama dana harus save kontak padahal awalawal gak menyebalkan seperti sekarang,parah aja ni apk bikin gak nyaman kirim uang akun dana transfer rekening bank ngelag hadeeeh tinggalin pelanggan nih apk pengguna bagus tingkatkan menyebalkan kirim uang dana save kontak awalawal gak menyebalkan,"['parah', 'aja', 'ni', 'apk', 'bikin', 'gak', 'nyaman', 'kirim', 'uang', 'akun', 'dana', 'transfer', 'rekening', 'bank', 'ngelag', 'hadeeeh', 'tinggalin', 'pelanggan', 'nih', 'apk', 'pengguna', 'bagus', 'tingkatkan', 'menyebalkan', 'kirim', 'uang', 'dana', 'save', 'kontak', 'awalawal', 'gak', 'menyebalkan']",parah aja ni apk bikin gak nyaman kirim uang akun dana transfer rekening bank ngelag hadeeeh tinggalin langgan nih apk guna bagus tingkat sebal kirim uang dana save kontak awalawal gak sebal
"Aplikasinya Sekarang lemot,,,, Jaringan stabil/kuat... Aplikasinya Uda di upgrade.... Tp tetep aja lemot mau buka aplikasi nya... Tolong lahhh di perbaiki ini.... Terimakasih 🙏🙏🙏🙏",2,Negatif,aplikasinya sekarang lemot jaringan stabilkuat aplikasinya uda di upgrade tp tetep aja lemot mau buka aplikasi nya tolong lahhh di perbaiki ini terimakasih ,aplikasinya lemot jaringan stabilkuat aplikasinya uda upgrade tp tetep aja lemot buka aplikasi nya tolong lahhh perbaiki terimakasih,"['aplikasinya', 'lemot', 'jaringan', 'stabilkuat', 'aplikasinya', 'uda', 'upgrade', 'tp', 'tetep', 'aja', 'lemot', 'buka', 'aplikasi', 'nya', 'tolong', 'lahhh', 'perbaiki', 'terimakasih']",aplikasi lot jaring stabilkuat aplikasi uda upgrade tp tetep aja lot buka aplikasi nya tolong lahhh baik terimakasih
"Saya sangat suka dana, hampir lengkap. Cuma satu yang kurang bagi saya, tolong nominal DANA GOALS nya bisa di ubah, ketika ada saldo yang mau di tarik nominal nya bisa di ubah, jadi saldo tidak ketarik semua",4,Positif,saya sangat suka dana hampir lengkap cuma satu yang kurang bagi saya tolong nominal dana goals nya bisa di ubah ketika ada saldo yang mau di tarik nominal nya bisa di ubah jadi saldo tidak ketarik semua,suka dana lengkap tolong nominal dana goals nya ubah saldo tarik nominal nya ubah saldo ketarik,"['suka', 'dana', 'lengkap', 'tolong', 'nominal', 'dana', 'goals', 'nya', 'ubah', 'saldo', 'tarik', 'nominal', 'nya', 'ubah', 'saldo', 'ketarik']",suka dana lengkap tolong nominal dana goals nya ubah saldo tarik nominal nya ubah saldo tarik
"Setiap saya transaksi pulsa, di status tertulis transaksi gagal, saya coba pake aplikasi ke dua, aplikasi ke dua transaksi berhasil, dan si dana yg status nya yg tadi gagal menjadi berhasil dan saya rugi dua kali karna dana, tolong di perbaiki ini masalah uang!!!!!.",1,Negatif,setiap saya transaksi pulsa di status tertulis transaksi gagal saya coba pake aplikasi ke dua aplikasi ke dua transaksi berhasil dan si dana yg status nya yg tadi gagal menjadi berhasil dan saya rugi dua kali karna dana tolong di perbaiki ini masalah uang,transaksi pulsa status tertulis transaksi gagal coba pake aplikasi aplikasi transaksi berhasil si dana yg status nya yg gagal berhasil rugi kali karna dana tolong perbaiki uang,"['transaksi', 'pulsa', 'status', 'tertulis', 'transaksi', 'gagal', 'coba', 'pake', 'aplikasi', 'aplikasi', 'transaksi', 'berhasil', 'si', 'dana', 'yg', 'status', 'nya', 'yg', 'gagal', 'berhasil', 'rugi', 'kali', 'karna', 'dana', 'tolong', 'perbaiki', 'uang']",transaksi pulsa status tulis transaksi gagal coba pake aplikasi aplikasi transaksi hasil si dana yg status nya yg gagal hasil rugi kali karna dana tolong baik uang
"ini kenapa tiba-tiba nominal saldo saya hilang 60rb yaa, tanpa ada notif apapun. Tolong di perbaiki systemnya... Jangan sampai pelanggan banyak yg kecewa dan unsinstal semua apps. Makasih.",1,Negatif,ini kenapa tibatiba nominal saldo saya hilang rb yaa tanpa ada notif apapun tolong di perbaiki systemnya jangan sampai pelanggan banyak yg kecewa dan unsinstal semua apps makasih,tibatiba nominal saldo hilang rb yaa notif apapun tolong perbaiki systemnya pelanggan yg kecewa unsinstal apps makasih,"['tibatiba', 'nominal', 'saldo', 'hilang', 'rb', 'yaa', 'notif', 'apapun', 'tolong', 'perbaiki', 'systemnya', 'pelanggan', 'yg', 'kecewa', 'unsinstal', 'apps', 'makasih']",tibatiba nominal saldo hilang rb yaa notif apa tolong baik systemnya langgan yg kecewa unsinstal apps makasih
"Kenapa pengguna non premium tidak di ijinkan buat transfer/kirim dana ke teman dll ny? Kan itu sudah di kasih nama ( a/n ) juga nomor hp sebagai nomor rek.Ny, jadi kenapa non premium tidak di ijinkan buat transfer/kirim dana ke teman dll ny. Tolong dong beri ijin transfer/kirim dana bagi pengguna yang bukan Premium, Terima kasih.",1,Negatif,kenapa pengguna non premium tidak di ijinkan buat transferkirim dana ke teman dll ny kan itu sudah di kasih nama  an  juga nomor hp sebagai nomor rekny jadi kenapa non premium tidak di ijinkan buat transferkirim dana ke teman dll ny tolong dong beri ijin transferkirim dana bagi pengguna yang bukan premium terima kasih,pengguna non premium ijinkan transferkirim dana teman dll ny kasih nama an nomor hp nomor rekny non premium ijinkan transferkirim dana teman dll ny tolong ijin transferkirim dana pengguna premium terima kasih,"['pengguna', 'non', 'premium', 'ijinkan', 'transferkirim', 'dana', 'teman', 'dll', 'ny', 'kasih', 'nama', 'an', 'nomor', 'hp', 'nomor', 'rekny', 'non', 'premium', 'ijinkan', 'transferkirim', 'dana', 'teman', 'dll', 'ny', 'tolong', 'ijin', 'transferkirim', 'dana', 'pengguna', 'premium', 'terima', 'kasih']",guna non premium ijinkan transferkirim dana teman dll ny kasih nama an nomor hp nomor rekny non premium ijinkan transferkirim dana teman dll ny tolong ijin transferkirim dana guna premium terima kasih
"Min... Kenapa aplikasi dana ini membuat link-link yang dikirim lewat WA menjadi error ya? Sebelum nya tidak ad kendala apapun, tolong di perbaiki ya min... Saya berharap Apl DANA ini tidak mengganggu aktivitas dalam medsos.",5,Positif,min kenapa aplikasi dana ini membuat linklink yang dikirim lewat wa menjadi error ya sebelum nya tidak ad kendala apapun tolong di perbaiki ya min saya berharap apl dana ini tidak mengganggu aktivitas dalam medsos,min aplikasi dana linklink dikirim wa error ya nya ad kendala apapun tolong perbaiki ya min berharap apl dana mengganggu aktivitas medsos,"['min', 'aplikasi', 'dana', 'linklink', 'dikirim', 'wa', 'error', 'ya', 'nya', 'ad', 'kendala', 'apapun', 'tolong', 'perbaiki', 'ya', 'min', 'berharap', 'apl', 'dana', 'mengganggu', 'aktivitas', 'medsos']",min aplikasi dana linklink kirim wa error ya nya ad kendala apa tolong baik ya min harap apl dana ganggu aktivitas medsos
"Aplikasinya sudah bagus banget tapi tolong agak dipercepat proses loading nya karna dikit"" macet terus ngelek gitu... Jadi harus ulang lagi dari awal",4,Positif,aplikasinya sudah bagus banget tapi tolong agak dipercepat proses loading nya karna dikit macet terus ngelek gitu jadi harus ulang lagi dari awal,aplikasinya bagus banget tolong dipercepat proses loading nya karna dikit macet ngelek gitu ulang,"['aplikasinya', 'bagus', 'banget', 'tolong', 'dipercepat', 'proses', 'loading', 'nya', 'karna', 'dikit', 'macet', 'ngelek', 'gitu', 'ulang']",aplikasi bagus banget tolong cepat proses loading nya karna dikit macet ngelek gitu ulang
"Setelah di update kok malah berat aplikasinya, mau kirim uang saja ditekan berulang ulang menu kirim tak juga muncul Rp nominalnya tolong diperbaiki supaya terjalin terbina antar kerja sama yang baik dengan mitra dana terima kasih.",2,Negatif,setelah di update kok malah berat aplikasinya mau kirim uang saja ditekan berulang ulang menu kirim tak juga muncul rp nominalnya tolong diperbaiki supaya terjalin terbina antar kerja sama yang baik dengan mitra dana terima kasih,update berat aplikasinya kirim uang ditekan berulang ulang menu kirim muncul rp nominalnya tolong diperbaiki terjalin terbina kerja mitra dana terima kasih,"['update', 'berat', 'aplikasinya', 'kirim', 'uang', 'ditekan', 'berulang', 'ulang', 'menu', 'kirim', 'muncul', 'rp', 'nominalnya', 'tolong', 'diperbaiki', 'terjalin', 'terbina', 'kerja', 'mitra', 'dana', 'terima', 'kasih']",update berat aplikasi kirim uang tekan ulang ulang menu kirim muncul rp nominal tolong baik jalin bina kerja mitra dana terima kasih
"Beli token listrik dari tgl 27 feb sampai saat ini no token nya gak keluar, padahal udah chat di aplikasi nya saldo berkurang token gak keluar, dan gak ada penyelesaian nya, jadi kecewa banget 100rb melayang gitu ajah, makin gak jelas aplikasi nya",1,Negatif,beli token listrik dari tgl  feb sampai saat ini no token nya gak keluar padahal udah chat di aplikasi nya saldo berkurang token gak keluar dan gak ada penyelesaian nya jadi kecewa banget rb melayang gitu ajah makin gak jelas aplikasi nya,beli token listrik tgl feb no token nya gak udah chat aplikasi nya saldo berkurang token gak gak penyelesaian nya kecewa banget rb melayang gitu ajah gak aplikasi nya,"['beli', 'token', 'listrik', 'tgl', 'feb', 'no', 'token', 'nya', 'gak', 'udah', 'chat', 'aplikasi', 'nya', 'saldo', 'berkurang', 'token', 'gak', 'gak', 'penyelesaian', 'nya', 'kecewa', 'banget', 'rb', 'melayang', 'gitu', 'ajah', 'gak', 'aplikasi', 'nya']",beli token listrik tgl feb no token nya gak udah chat aplikasi nya saldo kurang token gak gak selesai nya kecewa banget rb layang gitu ajah gak aplikasi nya
Aplikasi dana saya tidak bisa di upgrade ke premium tolong solusinya soalnya ada uang saya disitu terus mau di tf ke bank gabisa karena harus premium dulu. Saya tunggu info selanjutnya agar dana saya bisa di upgrade ke dana premium. Terimakasih,1,Negatif,aplikasi dana saya tidak bisa di upgrade ke premium tolong solusinya soalnya ada uang saya disitu terus mau di tf ke bank gabisa karena harus premium dulu saya tunggu info selanjutnya agar dana saya bisa di upgrade ke dana premium terimakasih,aplikasi dana upgrade premium tolong solusinya uang disitu tf bank gabisa premium tunggu info dana upgrade dana premium terimakasih,"['aplikasi', 'dana', 'upgrade', 'premium', 'tolong', 'solusinya', 'uang', 'disitu', 'tf', 'bank', 'gabisa', 'premium', 'tunggu', 'info', 'dana', 'upgrade', 'dana', 'premium', 'terimakasih']",aplikasi dana upgrade premium tolong solusi uang situ tf bank gabisa premium tunggu info dana upgrade dana premium terimakasih
"Saya sangat merasa kecewa atas kinerja apk ini,, bagaimana kita transaksi klo mw upgrade sj dipersulit ,,dgn adnya swafoto dn foto ID ktp..trus disuruh adukan ke chat perlu bantuan dana pun gak jelas .di suruh tunda 10 menit dan ke esokan harinya..malah saldo sudah masuk,tpi gak bisa di transfer...sngat kecewa sy..",1,Negatif,saya sangat merasa kecewa atas kinerja apk ini bagaimana kita transaksi klo mw upgrade sj dipersulit dgn adnya swafoto dn foto id ktptrus disuruh adukan ke chat perlu bantuan dana pun gak jelas di suruh tunda  menit dan ke esokan harinyamalah saldo sudah masuktpi gak bisa di transfersngat kecewa sy,kecewa kinerja apk transaksi klo mw upgrade sj dipersulit dgn adnya swafoto dn foto id ktptrus disuruh adukan chat bantuan dana gak suruh tunda menit esokan harinyamalah saldo masuktpi gak transfersngat kecewa sy,"['kecewa', 'kinerja', 'apk', 'transaksi', 'klo', 'mw', 'upgrade', 'sj', 'dipersulit', 'dgn', 'adnya', 'swafoto', 'dn', 'foto', 'id', 'ktptrus', 'disuruh', 'adukan', 'chat', 'bantuan', 'dana', 'gak', 'suruh', 'tunda', 'menit', 'esokan', 'harinyamalah', 'saldo', 'masuktpi', 'gak', 'transfersngat', 'kecewa', 'sy']",kecewa kerja apk transaksi klo mw upgrade sj sulit dgn adnya swafoto dn foto id ktptrus suruh adu chat bantu dana gak suruh tunda menit esok harinyamalah saldo masuktpi gak transfersngat kecewa sy
"Tolonglah Kerjasamanya gegara lupa pin, masa suruh ngubungi customer. Udh gtu customernya ga mau bantu.. Jadi susah banget Seharusnya klo lupa pin ada kode verivikasinya buat masuk ke pin baru lagi. Bukan malah suruh hubungi custmer dan customer di hubungi gak bisa ga ada respon sama sekali jadi bingung. Tolong banget aplikasinya diperbaiki.",1,Negatif,tolonglah kerjasamanya gegara lupa pin masa suruh ngubungi customer udh gtu customernya ga mau bantu jadi susah banget seharusnya klo lupa pin ada kode verivikasinya buat masuk ke pin baru lagi bukan malah suruh hubungi custmer dan customer di hubungi gak bisa ga ada respon sama sekali jadi bingung tolong banget aplikasinya diperbaiki,tolonglah kerjasamanya gegara lupa pin suruh ngubungi customer udh gtu customernya ga bantu susah banget klo lupa pin kode verivikasinya masuk pin suruh hubungi custmer customer hubungi gak ga respon bingung tolong banget aplikasinya diperbaiki,"['tolonglah', 'kerjasamanya', 'gegara', 'lupa', 'pin', 'suruh', 'ngubungi', 'customer', 'udh', 'gtu', 'customernya', 'ga', 'bantu', 'susah', 'banget', 'klo', 'lupa', 'pin', 'kode', 'verivikasinya', 'masuk', 'pin', 'suruh', 'hubungi', 'custmer', 'customer', 'hubungi', 'gak', 'ga', 'respon', 'bingung', 'tolong', 'banget', 'aplikasinya', 'diperbaiki']",tolong kerjasamanya gegara lupa pin suruh ngubungi customer udh gtu customernya ga bantu susah banget klo lupa pin kode verivikasinya masuk pin suruh hubung custmer customer hubung gak ga respon bingung tolong banget aplikasi baik
"Sangat membantu transaksi cepat, yg lemotnya cuma qr ngga begitu satset seperti sebelah mohon di perbaiki. Trus untuk signal mohon di adakan segera untuk wilayah Jawa barat pengguna lebih banyak di Jawa barat menurut saya🙏🙏 jika signal Jabar sudah ada saya tambahin bintang 1lagi",4,Positif,sangat membantu transaksi cepat yg lemotnya cuma qr ngga begitu satset seperti sebelah mohon di perbaiki trus untuk signal mohon di adakan segera untuk wilayah jawa barat pengguna lebih banyak di jawa barat menurut saya jika signal jabar sudah ada saya tambahin bintang lagi,membantu transaksi cepat yg lemotnya qr ngga satset sebelah mohon perbaiki trus signal mohon adakan wilayah jawa barat pengguna jawa barat signal jabar tambahin bintang,"['membantu', 'transaksi', 'cepat', 'yg', 'lemotnya', 'qr', 'ngga', 'satset', 'sebelah', 'mohon', 'perbaiki', 'trus', 'signal', 'mohon', 'adakan', 'wilayah', 'jawa', 'barat', 'pengguna', 'jawa', 'barat', 'signal', 'jabar', 'tambahin', 'bintang']",bantu transaksi cepat yg lot qr ngga satset belah mohon baik trus signal mohon adakan wilayah jawa barat guna jawa barat signal jabar tambahin bintang
"Saya sarankan untuk aplikasi DANA untuk memperjelas nama penerima dan nomor penerima. Jangan di sembunyikan pakai bintang. All hasil ketika akun di retas tidak tahu nama lengkap dan nomor penerimanya. Semoga bisa di ubah lagi. Dan satu hal lagi,di bagian nomor penerima harusnya bisa mengeklik foto profil.agar kita tahu lebih jelas foto sesuai nomor penerima. Menurut saya aplikasi DANA tidak aman dari segi dompet digital.mudah ke hack dan di retas.saya mengalami sendniri. Terimakasih.",1,Negatif,saya sarankan untuk aplikasi dana untuk memperjelas nama penerima dan nomor penerima jangan di sembunyikan pakai bintang all hasil ketika akun di retas tidak tahu nama lengkap dan nomor penerimanya semoga bisa di ubah lagi dan satu hal lagidi bagian nomor penerima harusnya bisa mengeklik foto profilagar kita tahu lebih jelas foto sesuai nomor penerima menurut saya aplikasi dana tidak aman dari segi dompet digitalmudah ke hack dan di retassaya mengalami sendniri terimakasih,sarankan aplikasi dana memperjelas nama penerima nomor penerima sembunyikan pakai bintang all hasil akun retas nama lengkap nomor penerimanya semoga ubah lagidi nomor penerima mengeklik foto profilagar foto sesuai nomor penerima aplikasi dana aman segi dompet digitalmudah hack retassaya mengalami sendniri terimakasih,"['sarankan', 'aplikasi', 'dana', 'memperjelas', 'nama', 'penerima', 'nomor', 'penerima', 'sembunyikan', 'pakai', 'bintang', 'all', 'hasil', 'akun', 'retas', 'nama', 'lengkap', 'nomor', 'penerimanya', 'semoga', 'ubah', 'lagidi', 'nomor', 'penerima', 'mengeklik', 'foto', 'profilagar', 'foto', 'sesuai', 'nomor', 'penerima', 'aplikasi', 'dana', 'aman', 'segi', 'dompet', 'digitalmudah', 'hack', 'retassaya', 'mengalami', 'sendniri', 'terimakasih']",saran aplikasi dana jelas nama terima nomor terima sembunyi pakai bintang all hasil akun retas nama lengkap nomor terima moga ubah lagidi nomor terima klik foto profilagar foto sesuai nomor terima aplikasi dana aman segi dompet digitalmudah hack retassaya alami sendniri terimakasih
"Saya ingatkan sekali lagi bagi PENGGUNA DANA ....JANGAN TOP UP ATAU TRANSFER di daerah saya sudah berapa orang Top Up gk masuk dan bayar ansuran tertera berhasil tapi ansuran tetap berjalan...di tambah Fitur kirim uang ke sesama Dana sudah tidak ada ... CHAT CS.DANA tidak ada respon yang ada kita di alihkan ke pilihan yang buat kita pusing karena gk sesuai dengan kita alami,walau sesuai tetap tidak ada respon walau di suruh menunggu 1x24 jam...Hapus segera App Dana anda sebelum menyesal.",1,Negatif,saya ingatkan sekali lagi bagi pengguna dana jangan top up atau transfer di daerah saya sudah berapa orang top up gk masuk dan bayar ansuran tertera berhasil tapi ansuran tetap berjalandi tambah fitur kirim uang ke sesama dana sudah tidak ada  chat csdana tidak ada respon yang ada kita di alihkan ke pilihan yang buat kita pusing karena gk sesuai dengan kita alamiwalau sesuai tetap tidak ada respon walau di suruh menunggu x jamhapus segera app dana anda sebelum menyesal,ingatkan pengguna dana top up transfer daerah orang top up gk masuk bayar ansuran tertera berhasil ansuran berjalandi fitur kirim uang dana chat csdana respon alihkan pilihan pusing gk sesuai alamiwalau sesuai respon suruh menunggu x jamhapus app dana menyesal,"['ingatkan', 'pengguna', 'dana', 'top', 'up', 'transfer', 'daerah', 'orang', 'top', 'up', 'gk', 'masuk', 'bayar', 'ansuran', 'tertera', 'berhasil', 'ansuran', 'berjalandi', 'fitur', 'kirim', 'uang', 'dana', 'chat', 'csdana', 'respon', 'alihkan', 'pilihan', 'pusing', 'gk', 'sesuai', 'alamiwalau', 'sesuai', 'respon', 'suruh', 'menunggu', 'x', 'jamhapus', 'app', 'dana', 'menyesal']",ingat guna dana top up transfer daerah orang top up gk masuk bayar ansuran tera hasil ansuran berjalandi fitur kirim uang dana chat csdana respon alih pilih pusing gk sesuai alamiwalau sesuai respon suruh tunggu x jamhapus app dana sesal
"Sama dengan yang lain. Nge lag mulu setiap mau transaksi. Kalo abis top up, harus keluar masuk beberapa kali dulu, baru nominalnya masuk.",1,Negatif,sama dengan yang lain nge lag mulu setiap mau transaksi kalo abis top up harus keluar masuk beberapa kali dulu baru nominalnya masuk,nge lag mulu transaksi kalo abis top up masuk kali nominalnya masuk,"['nge', 'lag', 'mulu', 'transaksi', 'kalo', 'abis', 'top', 'up', 'masuk', 'kali', 'nominalnya', 'masuk']",nge lag mulu transaksi kalo abis top up masuk kali nominal masuk
"Saya transaksi pembayaran bpjs kesehatan status masih ""order di proses"" pdhl sudah bayar dari tgl 5 sampai tgl 10 status masih belum ""order berhasil"" ini bagaimana tindak lanjutnya. Komplain ke pusat resolusi belum ada tindakan. Baru kali ini saya pakai DANA tapi ada komplain, agak kecewa dengan penanganan laporan. Semoga lebih dibenahi lagi fitur-fitur yang ada. Kasihan pengguna aplikasi DANA kalau masih begini begini saja. Sangat mengecewakan.",2,Negatif,saya transaksi pembayaran bpjs kesehatan status masih order di proses pdhl sudah bayar dari tgl  sampai tgl  status masih belum order berhasil ini bagaimana tindak lanjutnya komplain ke pusat resolusi belum ada tindakan baru kali ini saya pakai dana tapi ada komplain agak kecewa dengan penanganan laporan semoga lebih dibenahi lagi fiturfitur yang ada kasihan pengguna aplikasi dana kalau masih begini begini saja sangat mengecewakan,transaksi pembayaran bpjs kesehatan status order proses pdhl bayar tgl tgl status order berhasil tindak komplain pusat resolusi tindakan kali pakai dana komplain kecewa penanganan laporan semoga dibenahi fiturfitur kasihan pengguna aplikasi dana mengecewakan,"['transaksi', 'pembayaran', 'bpjs', 'kesehatan', 'status', 'order', 'proses', 'pdhl', 'bayar', 'tgl', 'tgl', 'status', 'order', 'berhasil', 'tindak', 'komplain', 'pusat', 'resolusi', 'tindakan', 'kali', 'pakai', 'dana', 'komplain', 'kecewa', 'penanganan', 'laporan', 'semoga', 'dibenahi', 'fiturfitur', 'kasihan', 'pengguna', 'aplikasi', 'dana', 'mengecewakan']",transaksi bayar bpjs sehat status order proses pdhl bayar tgl tgl status order hasil tindak komplain pusat resolusi tindak kali pakai dana komplain kecewa tangan lapor moga benah fiturfitur kasihan guna aplikasi dana kecewa
"Kenapa sekarang-sekarang ini apk dana sering gak masuk ya dana nya? Itu dari saldo main game2 yang kecil2 aja gak masuk gimana, klo top up dengan nominal yang besar klo kayak gini? Lama-lama males pake dana klo gak di perbaiki... Tolong donk di betulin.",2,Negatif,kenapa sekarangsekarang ini apk dana sering gak masuk ya dana nya itu dari saldo main game yang kecil aja gak masuk gimana klo top up dengan nominal yang besar klo kayak gini lamalama males pake dana klo gak di perbaiki tolong donk di betulin,sekarangsekarang apk dana gak masuk ya dana nya saldo main game aja gak masuk gimana klo top up nominal klo kayak gini lamalama males pake dana klo gak perbaiki tolong donk betulin,"['sekarangsekarang', 'apk', 'dana', 'gak', 'masuk', 'ya', 'dana', 'nya', 'saldo', 'main', 'game', 'aja', 'gak', 'masuk', 'gimana', 'klo', 'top', 'up', 'nominal', 'klo', 'kayak', 'gini', 'lamalama', 'males', 'pake', 'dana', 'klo', 'gak', 'perbaiki', 'tolong', 'donk', 'betulin']",sekarangsekarang apk dana gak masuk ya dana nya saldo main game aja gak masuk gimana klo top up nominal klo kayak gin lamalama males pake dana klo gak baik tolong donk betulin
"Bisa gak sih aplikasi nya di buat minimalis ajah, kebanyakan menu jd berat banget aplikasi nya, gk kayak aplikasi2 yg lain lebih simpel dan enteng bikin nya, jgn mikirin kuantitas dulu tp lebih ke kualitas, mana qr nya gak bisa di dukung qris lain lg, masa banyak merchant yg nolak pake QRIS dana ini, katanya di sisi merchant sering error dana gak masuk atau gantung, jd merugikan merchant",1,Negatif,bisa gak sih aplikasi nya di buat minimalis ajah kebanyakan menu jd berat banget aplikasi nya gk kayak aplikasi yg lain lebih simpel dan enteng bikin nya jgn mikirin kuantitas dulu tp lebih ke kualitas mana qr nya gak bisa di dukung qris lain lg masa banyak merchant yg nolak pake qris dana ini katanya di sisi merchant sering error dana gak masuk atau gantung jd merugikan merchant,gak sih aplikasi nya minimalis ajah kebanyakan menu jd berat banget aplikasi nya gk kayak aplikasi yg simpel enteng bikin nya jgn mikirin kuantitas tp kualitas qr nya gak dukung qris lg merchant yg nolak pake qris dana sisi merchant error dana gak masuk gantung jd merugikan merchant,"['gak', 'sih', 'aplikasi', 'nya', 'minimalis', 'ajah', 'kebanyakan', 'menu', 'jd', 'berat', 'banget', 'aplikasi', 'nya', 'gk', 'kayak', 'aplikasi', 'yg', 'simpel', 'enteng', 'bikin', 'nya', 'jgn', 'mikirin', 'kuantitas', 'tp', 'kualitas', 'qr', 'nya', 'gak', 'dukung', 'qris', 'lg', 'merchant', 'yg', 'nolak', 'pake', 'qris', 'dana', 'sisi', 'merchant', 'error', 'dana', 'gak', 'masuk', 'gantung', 'jd', 'merugikan', 'merchant']",gak sih aplikasi nya minimal ajah banyak menu jd berat banget aplikasi nya gk kayak aplikasi yg simpel enteng bikin nya jgn mikirin kuantitas tp kualitas qr nya gak dukung qris lg merchant yg nolak pake qris dana sisi merchant error dana gak masuk gantung jd rugi merchant
"awalnya suka bgt pake dana karna tf ke bank lain msh gratis smpe skrg walau 10x. tapi selain dr itu hampir semua zonk. dpt notif dapet voucher karena referral, sampe skrg udh 2 bulan lebih laman referral hanya loading gbs dibuka dan vocer ga pernah masuk. paling parah bagian bantuan! itu susahnya stengah mati, kl ada komplain bs 2 minggu baru ditanggepin tp kalo tanggepan ga dibuka 60mnt lgsg hilang selesai. bbrp promo di banner banyak yg ga masuk cashback atau bonusnya, app sering bgt error skg",2,Negatif,awalnya suka bgt pake dana karna tf ke bank lain msh gratis smpe skrg walau x tapi selain dr itu hampir semua zonk dpt notif dapet voucher karena referral sampe skrg udh  bulan lebih laman referral hanya loading gbs dibuka dan vocer ga pernah masuk paling parah bagian bantuan itu susahnya stengah mati kl ada komplain bs  minggu baru ditanggepin tp kalo tanggepan ga dibuka mnt lgsg hilang selesai bbrp promo di banner banyak yg ga masuk cashback atau bonusnya app sering bgt error skg,suka bgt pake dana karna tf bank msh gratis smpe skrg x dr zonk dpt notif dapet voucher referral sampe skrg udh laman referral loading gbs dibuka vocer ga masuk parah bantuan susahnya stengah mati kl komplain bs minggu ditanggepin tp kalo tanggepan ga dibuka mnt lgsg hilang selesai bbrp promo banner yg ga masuk cashback bonusnya app bgt error skg,"['suka', 'bgt', 'pake', 'dana', 'karna', 'tf', 'bank', 'msh', 'gratis', 'smpe', 'skrg', 'x', 'dr', 'zonk', 'dpt', 'notif', 'dapet', 'voucher', 'referral', 'sampe', 'skrg', 'udh', 'laman', 'referral', 'loading', 'gbs', 'dibuka', 'vocer', 'ga', 'masuk', 'parah', 'bantuan', 'susahnya', 'stengah', 'mati', 'kl', 'komplain', 'bs', 'minggu', 'ditanggepin', 'tp', 'kalo', 'tanggepan', 'ga', 'dibuka', 'mnt', 'lgsg', 'hilang', 'selesai', 'bbrp', 'promo', 'banner', 'yg', 'ga', 'masuk', 'cashback', 'bonusnya', 'app', 'bgt', 'error', 'skg']",suka bgt pake dana karna tf bank msh gratis smpe skrg x dr zonk dpt notif dapet voucher referral sampe skrg udh laman referral loading gbs buka vocer ga masuk parah bantu susah stengah mati kl komplain bs minggu ditanggepin tp kalo tanggepan ga buka mnt lgsg hilang selesai bbrp promo banner yg ga masuk cashback bonus app bgt error skg
